xflr5 v6.10.03

Wing name :        wing021
Wing polar name :  T1-40.0 m/s-VLM1
Freestream speed :  40.000 m/s


   alpha      CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -1.500   0.256344   0.003499   0.016465   0.019964  -0.000000  -0.000000   0.169965   0.000000   0.000000   40.0000    -0.2603
   -1.000   0.298107   0.003821   0.015005   0.018826   0.000000   0.000000   0.193816   0.000000   0.000000   40.0000    -0.2524
   -0.500   0.339836   0.004242   0.013536   0.017778  -0.000000   0.000000   0.217623   0.000000  -0.000000   40.0000    -0.2464
    0.000   0.381520   0.004761   0.012266   0.017028  -0.000000  -0.000000   0.241376   0.000000  -0.000000   40.0000    -0.2418
    0.500   0.423153   0.005379   0.011488   0.016867  -0.000000   0.000000   0.265070   0.000000  -0.000000   40.0000    -0.2380
    1.000   0.464726   0.006094   0.011071   0.017165   0.000000   0.000000   0.288710   0.000000  -0.000000   40.0000    -0.2350
    1.500   0.506230   0.006907   0.010815   0.017722   0.000000   0.000000   0.312296   0.000000  -0.000000   40.0000    -0.2325
    2.000   0.547657   0.007816   0.010762   0.018578   0.000000   0.000000   0.335824   0.000000   0.000000   40.0000    -0.2304
    2.500   0.588999   0.008822   0.010791   0.019613   0.000000   0.000000   0.359288   0.000000  -0.000000   40.0000    -0.2285
    3.000   0.630248   0.009923   0.010860   0.020783  -0.000000   0.000000   0.382683   0.000000   0.000000   40.0000    -0.2270
    3.500   0.671395   0.011119   0.010966   0.022085   0.000000   0.000000   0.406003  -0.000000   0.000000   40.0000    -0.2256
    4.000   0.712433   0.012409   0.011138   0.023547  -0.000000   0.000000   0.429244  -0.000000  -0.000000   40.0000    -0.2245
    4.500   0.753353   0.013792   0.011372   0.025164   0.000000   0.000000   0.452399  -0.000000  -0.000000   40.0000    -0.2234


