xflr5 v6.10.03

Wing name :        wing017
Wing polar name :  T1-40.0 m/s-VLM1
Freestream speed :  40.000 m/s


   alpha      CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -1.500   0.234408   0.002895   0.017415   0.020310  -0.000000   0.000000   0.145508   0.000000  -0.000000   40.0000    -0.2362
   -1.000   0.276221   0.003204   0.015769   0.018973  -0.000000   0.000000   0.169418   0.000000  -0.000000   40.0000    -0.2313
   -0.500   0.318002   0.003611   0.014020   0.017631  -0.000000   0.000000   0.193286   0.000000   0.000000   40.0000    -0.2278
    0.000   0.359740   0.004117   0.012473   0.016590  -0.000000  -0.000000   0.217097   0.000000   0.000000   40.0000    -0.2250
    0.500   0.401429   0.004722   0.011578   0.016299  -0.000000   0.000000   0.240846   0.000000   0.000000   40.0000    -0.2229
    1.000   0.443060   0.005424   0.011074   0.016498  -0.000000  -0.000000   0.264543   0.000000   0.000000   40.0000    -0.2212
    1.500   0.484624   0.006224   0.010772   0.016997  -0.000000   0.000000   0.288188   0.000000   0.000000   40.0000    -0.2197
    2.000   0.526114   0.007121   0.010688   0.017809  -0.000000  -0.000000   0.311778   0.000000   0.000000   40.0000    -0.2185
    2.500   0.567520   0.008115   0.010676   0.018791  -0.000000   0.000000   0.335308   0.000000   0.000000   40.0000    -0.2176
    3.000   0.608835   0.009204   0.010709   0.019913  -0.000000   0.000000   0.358770   0.000000  -0.000000   40.0000    -0.2167
    3.500   0.650050   0.010388   0.010767   0.021155  -0.000000  -0.000000   0.382161   0.000000   0.000000   40.0000    -0.2160
    4.000   0.691158   0.011667   0.010867   0.022534  -0.000000   0.000000   0.405472   0.000000   0.000000   40.0000    -0.2154
    4.500   0.732151   0.013039   0.010993   0.024032  -0.000000   0.000000   0.428697   0.000000   0.000000   40.0000    -0.2149
    5.000   0.773019   0.014503   0.011148   0.025651  -0.000000   0.000000   0.451830  -0.000000  -0.000000   40.0000    -0.2144


